pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length
SL,7/8/2023,85.8,-2.29,6.14,"Cole, Gerrit",666624,543037,,ball,,,,,11,Christopher Morel called out on strikes.,R,R,R,NYY,CHC,B,,,0,0,2023,0.35,-0.11,-1.66,3.92,,,,2,4,Top,,,,,624431,,,0.774727262,-124.9880832,1.185615548,3.564717268,24.18761073,-33.74896673,3.55,1.65,,,,85.9,2460,6.2,717447,543037,624431,519203,650402,518934,683011,643396,664056,519317,54.3,,,,,,,,31,1,Slider,4,1,1,4,1,4,1,4,Standard,Standard,114,0,0.016,,
FF,7/8/2023,96.8,-2.03,6.1,"Cole, Gerrit",641355,543037,field_out,hit_into_play,,,,,8,Cody Bellinger flies out to center fielder Harrison Bader.,R,L,R,NYY,CHC,X,8,fly_ball,3,1,2023,-0.58,1.48,0.17,2.21,,,,1,4,Top,104.41,100.11,,,624431,,,7.197092582,-140.5944914,-8.189091788,-9.397583621,33.49206428,-10.8674837,3.71,1.71,254,94.4,53,96.7,2432,6.4,717447,543037,624431,519203,650402,518934,683011,643396,664056,519317,54.06,0.009,0.009,0,1,0,0,3,30,5,4-Seam Fastball,4,1,1,4,1,4,1,4,Infield shade,Standard,206,0.015,-0.273,,
SL,7/8/2023,86.5,-2.47,6.01,"Cole, Gerrit",641355,543037,,ball,,,,,13,Cody Bellinger flies out to center fielder Harrison Bader.,R,L,R,NYY,CHC,B,,,2,1,2023,0.2,-0.15,-1.43,2.44,,,,1,4,Top,,,,,624431,,,2.083598611,-126.1620739,-2.108426935,1.721381785,23.16316111,-33.54487073,3.79,1.75,,,,87.4,2370,6.5,717447,543037,624431,519203,650402,518934,683011,643396,664056,519317,53.96,,,,,,,,30,4,Slider,4,1,1,4,1,4,1,4,Infield shade,Standard,109,0,0.077,,
FF,7/8/2023,95.6,-2.04,6.1,"Cole, Gerrit",641355,543037,,foul,,,,,9,Cody Bellinger flies out to center fielder Harrison Bader.,R,L,R,NYY,CHC,S,,,2,0,2023,-0.42,1.17,0.37,1.75,,,,1,4,Top,,,,,624431,,,7.248575729,-138.9117671,-8.478970057,-6.942384422,29.56399711,-15.26964851,3.71,1.71,2,90.6,-37,95.6,2347,6.3,717447,543037,624431,519203,650402,518934,683011,643396,664056,519317,54.24,,,,,,,,30,3,4-Seam Fastball,4,1,1,4,1,4,1,4,Infield shade,Standard,206,0,-0.039,,
CH,7/8/2023,88.4,-2.16,5.98,"Cole, Gerrit",641355,543037,,ball,,,,,11,Cody Bellinger flies out to center fielder Harrison Bader.,R,L,R,NYY,CHC,B,,,1,0,2023,-0.62,0.92,-1.12,3.41,,,,1,4,Top,,,,,624431,,,3.876098524,-128.6645197,-2.115349773,-7.740455113,27.2643898,-21.74628362,3.84,1.75,,,,89.1,1428,6.7,717447,543037,624431,519203,650402,518934,683011,643396,664056,519317,53.76,,,,,,,,30,2,Changeup,4,1,1,4,1,4,1,4,Infield shade,Standard,230,0,0.042,,
FF,7/8/2023,95.3,-2.1,6.06,"Cole, Gerrit",641355,543037,,ball,,,,,13,Cody Bellinger flies out to center fielder Harrison Bader.,R,L,R,NYY,CHC,B,,,0,0,2023,-0.57,1.27,-1.41,1.59,,,,1,4,Top,,,,,624431,,,3.101120187,-138.6151824,-9.001814807,-8.082269813,30.52062055,-14.01400069,3.89,1.86,,,,95.8,2288,6.6,717447,543037,624431,519203,650402,518934,683011,643396,664056,519317,53.93,,,,,,,,30,1,4-Seam Fastball,4,1,1,4,1,4,1,4,Infield shade,Standard,210,0,0.025,,
FF,7/8/2023,95.8,-2.1,6.19,"Cole, Gerrit",673548,543037,strikeout,called_strike,,,,,3,Seiya Suzuki called out on strikes.,R,R,R,NYY,CHC,S,2,,2,2,2023,-0.35,1.32,0.44,3.25,,,,0,4,Top,,,,,624431,,,7.486925503,-139.2482643,-5.108663963,-6.290516406,31.47219585,-14.07167436,3.23,1.34,,,,95.5,2265,6.2,717447,543037,624431,519203,650402,518934,683011,643396,664056,519317,54.32,,0,0,1,0,0,,29,7,4-Seam Fastball,4,1,1,4,1,4,1,4,Standard,Standard,210,0.021,-0.214,,
FF,7/8/2023,95.6,-2.08,6.07,"Cole, Gerrit",673548,543037,,foul,,,,,8,Seiya Suzuki called out on strikes.,R,R,R,NYY,CHC,S,,,2,2,2023,-0.48,1.49,0.21,1.55,,,,0,4,Top,,,,,624431,,,7.140498275,-138.9387403,-9.699829594,-7.748075779,28.17731973,-10.87979501,3.01,1.34,164,75.3,15,96.1,2434,6.4,717447,543037,624431,519203,650402,518934,683011,643396,664056,519317,54.06,,,,,,,,29,6,4-Seam Fastball,4,1,1,4,1,4,1,4,Standard,Standard,208,0,0,,
FF,7/8/2023,98,-2.03,6.09,"Cole, Gerrit",673548,543037,,foul,,,,,6,Seiya Suzuki called out on strikes.,R,R,R,NYY,CHC,S,,,2,2,2023,-0.41,1.25,0.33,2.18,,,,0,4,Top,,,,,624431,,,7.33364169,-142.3589017,-8.003723052,-7.201752716,31.19504098,-13.54681707,3.01,1.34,249,77.7,31,98.3,2354,6.4,717447,543037,624431,519203,650402,518934,683011,643396,664056,519317,54.07,,,,,,,,29,5,4-Seam Fastball,4,1,1,4,1,4,1,4,Standard,Standard,207,0,0,,
SL,7/8/2023,88,-2.28,6.01,"Cole, Gerrit",673548,543037,,swinging_strike,,,,,9,Seiya Suzuki called out on strikes.,R,R,R,NYY,CHC,S,,,2,1,2023,0.27,-0.24,0.52,1.44,,,,0,4,Top,,,,,624431,,,6.236847653,-127.9978237,-4.508305559,1.723017726,25.90302833,-34.07491583,3.01,1.34,,,,88.1,2381,6.3,717447,543037,624431,519203,650402,518934,683011,643396,664056,519317,54.17,,,,,,,,29,4,Slider,4,1,1,4,1,4,1,4,Standard,Standard,111,0,-0.067,,
FF,7/8/2023,95.6,-2.09,6.08,"Cole, Gerrit",673548,543037,,called_strike,,,,,8,Seiya Suzuki called out on strikes.,R,R,R,NYY,CHC,S,,,2,0,2023,-0.56,1.37,-0.01,1.57,,,,0,4,Top,,,,,624431,,,6.755942165,-138.6878566,-9.302180345,-8.853566312,33.9490759,-12.51076592,3.15,1.38,,,,95.3,2321,6.5,717447,543037,624431,519203,650402,518934,683011,643396,664056,519317,54,,,,,,,,29,3,4-Seam Fastball,4,1,1,4,1,4,1,4,Standard,Standard,209,0,-0.058,,
FC,7/8/2023,91.7,-2.17,6.1,"Cole, Gerrit",673548,543037,,ball,,,,,9,Seiya Suzuki called out on strikes.,R,R,R,NYY,CHC,B,,,1,0,2023,0.29,0.89,0.77,1.93,,,,0,4,Top,,,,,624431,,,6.796106607,-133.4317322,-6.690579381,2.171167081,26.65713755,-20.26318006,3.21,1.38,,,,92.1,2426,6.4,717447,543037,624431,519203,650402,518934,683011,643396,664056,519317,54.12,,,,,,,,29,2,Cutter,4,1,1,4,1,4,1,4,Standard,Standard,193,0,0.064,,
FF,7/8/2023,94.5,-2,6.2,"Cole, Gerrit",673548,543037,,ball,,,,,14,Seiya Suzuki called out on strikes.,R,R,R,NYY,CHC,B,,,0,0,2023,-0.63,1.37,0.96,1.42,,,,0,4,Top,,,,,624431,,,9.10555324,-137.0403316,-9.784950456,-9.946114745,30.13419254,-12.80403524,3.1,1.34,,,,94.4,2223,6.4,717447,543037,624431,519203,650402,518934,683011,643396,664056,519317,54.1,,,,,,,,29,1,4-Seam Fastball,4,1,1,4,1,4,1,4,Standard,Standard,212,0,0.036,,
KC,7/8/2023,83.3,-2.4,6.01,"Cole, Gerrit",664023,543037,field_out,hit_into_play,,,,,7,"Ian Happ grounds out, shortstop Anthony Volpe to first baseman Anthony Rizzo.",R,L,R,NYY,CHC,X,6,ground_ball,0,2,2023,0.92,-1.12,-0.57,1.73,,,,2,3,Top,138.24,151.33,,,624431,,,2.387922628,-121.3761209,-1.175450167,8.604838829,24.17295958,-43.21599328,3.37,1.6,3,87.6,-27,83.1,2844,6.2,717447,543037,624431,519203,650402,518934,683011,643396,664056,519317,54.35,0.066,0.065,0,1,0,0,2,21,4,Knuckle Curve,2,1,1,2,1,2,1,2,Infield shade,Standard,41,0.012,-0.065,,
FF,7/8/2023,98.4,-2.21,6.05,"Cole, Gerrit",664023,543037,,foul,,,,,2,"Ian Happ grounds out, shortstop Anthony Volpe to first baseman Anthony Rizzo.",R,L,R,NYY,CHC,S,,,0,2,2023,-0.62,1.33,0.22,3.19,,,,2,3,Top,,,,,624431,,,8.135939505,-143.0559457,-5.454288945,-10.39048873,32.86309889,-12.77452526,3.37,1.6,214,74.1,47,99.4,2427,6.9,717447,543037,624431,519203,650402,518934,683011,643396,664056,519317,53.61,,,,,,,,21,3,4-Seam Fastball,2,1,1,2,1,2,1,2,Infield shade,Standard,212,0,0,,
FF,7/8/2023,94.8,-2.22,6.17,"Cole, Gerrit",664023,543037,,swinging_strike,,,,,5,"Ian Happ grounds out, shortstop Anthony Volpe to first baseman Anthony Rizzo.",R,L,R,NYY,CHC,S,,,0,1,2023,-0.28,1.41,-0.23,2.68,,,,2,3,Top,,,,,624431,,,5.789281475,-137.9086155,-6.609530293,-4.809257114,29.53485963,-12.83186919,3.37,1.6,,,,94.6,2307,6.1,717447,543037,624431,519203,650402,518934,683011,643396,664056,519317,54.39,,,,,,,,21,2,4-Seam Fastball,2,1,1,2,1,2,1,2,Infield shade,Standard,206,0,-0.023,,
FF,7/8/2023,95.1,-2.26,6.1,"Cole, Gerrit",664023,543037,,foul,,,,,7,"Ian Happ grounds out, shortstop Anthony Volpe to first baseman Anthony Rizzo.",R,L,R,NYY,CHC,S,,,0,0,2023,-0.78,1.45,-0.54,1.89,,,,2,3,Top,,,,,624431,,,6.233289115,-138.1927847,-8.591079311,-11.44343647,31.74150079,-11.78024974,3.37,1.6,197,71.9,45,94.7,2363,6.2,717447,543037,624431,519203,650402,518934,683011,643396,664056,519317,54.31,,,,,,,,21,1,4-Seam Fastball,2,1,1,2,1,2,1,2,Infield shade,Standard,212,0,-0.017,,
SL,7/8/2023,90,-2.44,5.84,"Cole, Gerrit",663538,543037,field_out,hit_into_play,,,,,5,"Nico Hoerner grounds out, pitcher Gerrit Cole to second baseman Gleyber Torres to first baseman Anthony Rizzo.   Miles Mastrobuoni scores.",R,R,R,NYY,CHC,X,1,ground_ball,1,2,2023,0.3,0.28,0.14,2.08,670156,,,1,3,Top,138.24,150.11,,,624431,,,5.788517028,-131.0773682,-4.057589169,2.49929462,23.5094782,-28.38247562,3.08,1.46,10,99.5,-11,90.8,2661,6.4,717447,543037,624431,519203,650402,518934,683011,643396,664056,519317,54.1,0.234,0.245,0,1,0,0,2,20,4,Slider,2,0,0,2,1,2,1,2,Standard,Standard,134,-0.012,-0.158,,
SL,7/8/2023,89.6,-2.33,5.87,"Cole, Gerrit",663538,543037,,ball,,,,,14,"Nico Hoerner grounds out, pitcher Gerrit Cole to second baseman Gleyber Torres to first baseman Anthony Rizzo.   Miles Mastrobuoni scores.",R,R,R,NYY,CHC,B,,,0,2,2023,0.58,0.12,1.47,0.86,670156,,,1,3,Top,,,,,624431,,,8.174699075,-130.4137205,-6.787531065,5.392282209,21.99690957,-29.7983199,3.13,1.49,,,,90.6,2579,6.4,717447,543037,624431,519203,650402,518934,683011,643396,664056,519317,54.06,,,,,,,,20,3,Slider,2,0,0,2,0,2,0,2,Standard,Standard,129,0,-0.013,,
FF,7/8/2023,96.6,-2.23,6,"Cole, Gerrit",663538,543037,,called_strike,,,,,8,"Nico Hoerner grounds out, pitcher Gerrit Cole to second baseman Gleyber Torres to first baseman Anthony Rizzo.   Miles Mastrobuoni scores.",R,R,R,NYY,CHC,S,,,0,1,2023,-0.76,1.4,-0.27,1.45,670156,,,1,3,Top,,,,,624431,,,6.981120148,-140.2504925,-9.800064031,-11.51281447,29.80298447,-11.62793641,3.15,1.51,,,,97.3,2382,6.7,717447,543037,624431,519203,650402,518934,683011,643396,664056,519317,53.84,,,,,,,,20,2,4-Seam Fastball,2,0,0,2,0,2,0,2,Standard,Standard,209,0,-0.109,,
FF,7/8/2023,96.8,-2.31,6.04,"Cole, Gerrit",663538,543037,,foul,,,,,4,"Nico Hoerner grounds out, pitcher Gerrit Cole to second baseman Gleyber Torres to first baseman Anthony Rizzo.   Miles Mastrobuoni scores.",R,R,R,NYY,CHC,S,,,0,0,2023,-0.87,1.39,-0.28,2.29,670156,,,1,3,Top,,,,,624431,,,7.424371912,-140.6022784,-7.67349747,-13.19331255,30.82875088,-12.12546999,3.08,1.46,229,76.1,38,97.3,2415,6.6,717447,543037,624431,519203,650402,518934,683011,643396,664056,519317,53.89,,,,,,,,20,1,4-Seam Fastball,2,0,0,2,0,2,0,2,Standard,Standard,212,0,-0.07,,
SL,7/8/2023,87.5,-2.45,6.05,"Cole, Gerrit",643565,543037,field_out,hit_into_play,,,,,7,"Mike Tauchman grounds out, first baseman Anthony Rizzo to pitcher Gerrit Cole.   Miles Mastrobuoni to 3rd.",R,L,R,NYY,CHC,X,3,ground_ball,2,1,2023,0.52,-0.02,-0.56,1.91,,670156,,0,3,Top,147.94,168.31,,,624431,,,3.492304983,-127.5132573,-3.938707581,5.118917852,22.06573454,-31.8905542,3.44,1.67,2,76.7,-45,88.2,2552,6.3,717447,543037,624431,519203,650402,518934,683011,643396,664056,519317,54.23,0.111,0.107,0,1,0,0,2,19,4,Slider,2,0,0,2,0,2,0,2,Standard,Standard,114,0.018,-0.326,,
FF,7/8/2023,96.6,-2.16,6.1,"Cole, Gerrit",643565,543037,,ball,,,,,12,"Mike Tauchman grounds out, first baseman Anthony Rizzo to pitcher Gerrit Cole.   Miles Mastrobuoni to 3rd.",R,L,R,NYY,CHC,B,,,1,1,2023,-0.54,1.5,1.11,2.81,,670156,,0,3,Top,,,,,624431,,,9.958497017,-140.2195442,-6.617745487,-9.33159284,30.70140382,-11.0185768,3.52,1.67,,,,96.9,2420,6.6,717447,543037,624431,519203,650402,518934,683011,643396,664056,519317,53.95,,,,,,,,19,3,4-Seam Fastball,2,0,0,2,0,2,0,2,Standard,Standard,211,0,0.069,,
SL,7/8/2023,88,-2.27,6.14,"Cole, Gerrit",643565,543037,,ball,,,,,12,"Mike Tauchman grounds out, first baseman Anthony Rizzo to pitcher Gerrit Cole.   Miles Mastrobuoni to 3rd.",R,L,R,NYY,CHC,B,,,0,1,2023,0.63,0.09,0.07,3.98,,670156,,0,3,Top,,,,,624431,,,4.328000016,-128.183349,0.609710314,6.16210724,24.16148314,-31.51313156,3.47,1.67,,,,87.6,2370,5.8,717447,543037,624431,519203,650402,518934,683011,643396,664056,519317,54.68,,,,,,,,19,2,Slider,2,0,0,2,0,2,0,2,Standard,Standard,130,0,0.028,,
FF,7/8/2023,95.3,-2.23,6.11,"Cole, Gerrit",643565,543037,,called_strike,,,,,9,"Mike Tauchman grounds out, first baseman Anthony Rizzo to pitcher Gerrit Cole.   Miles Mastrobuoni to 3rd.",R,L,R,NYY,CHC,S,,,0,0,2023,-0.65,1.44,0.41,2.24,,670156,,0,3,Top,,,,,624431,,,8.381173834,-138.4055111,-7.777207283,-10.18381239,30.10521972,-12.04753093,3.55,1.67,,,,95.5,2367,6.4,717447,543037,624431,519203,650402,518934,683011,643396,664056,519317,54.06,,,,,,,,19,1,4-Seam Fastball,2,0,0,2,0,2,0,2,Infield shade,Standard,214,0,-0.062,,
FF,7/8/2023,96.4,-2.07,6.17,"Cole, Gerrit",670156,543037,double,hit_into_play,,,,,6,Miles Mastrobuoni doubles (3) on a line drive to right fielder Giancarlo Stanton.,R,L,R,NYY,CHC,X,9,line_drive,0,0,2023,-0.65,1.43,0.56,2.39,,,,0,3,Top,212.59,105.17,,,624431,,,8.488738542,-140.0839644,-7.778384003,-10.32747452,28.8342662,-11.685496,2.95,1.44,292,98.9,21,96.8,2374,6.4,717447,543037,624431,519203,650402,518934,683011,643396,664056,519317,54.09,0.363,0.45,1.25,1,1,1,5,18,1,4-Seam Fastball,2,0,0,2,0,2,0,2,Infield shade,Standard,209,-0.066,0.633,,
FF,7/8/2023,98,-2.15,6.05,"Cole, Gerrit",641820,543037,field_out,hit_into_play,,,,,11,"Trey Mancini grounds out, second baseman Gleyber Torres to first baseman Anthony Rizzo.",R,R,R,NYY,CHC,X,4,ground_ball,0,1,2023,-0.38,1.36,-0.91,2.57,666624,,543228,2,2,Top,135.81,144.66,,,624431,,,4.23144665,-142.5870944,-7.092743364,-6.160394229,32.32952256,-12.12196854,3.44,1.62,142,79.2,11,98.2,2399,6.4,717447,543037,624431,519203,650402,518934,683011,643396,664056,519317,54.12,0.434,0.392,0,1,0,0,4,12,2,4-Seam Fastball,1,0,0,1,0,1,0,1,Standard,Standard,209,0.052,-0.441,,
KC,7/8/2023,82.9,-2.26,6.18,"Cole, Gerrit",641820,543037,,foul,,,,,7,"Trey Mancini grounds out, second baseman Gleyber Torres to first baseman Anthony Rizzo.",R,R,R,NYY,CHC,S,,,0,0,2023,0.9,-1.17,-0.36,1.8,666624,,543228,2,2,Top,,,,,624431,,,2.559507353,-120.6889453,-1.195878898,8.253260957,25.27058643,-43.54488164,3.44,1.62,,,,82.5,2873,6.1,717447,543037,624431,519203,650402,518934,683011,643396,664056,519317,54.36,,,,,,,,12,1,Knuckle Curve,1,0,0,1,0,1,0,1,Standard,Standard,31,0,-0.088,,
FC,7/8/2023,93,-2.47,5.99,"Cole, Gerrit",543228,543037,single,hit_into_play,,,,,5,Yan Gomes singles on a fly ball to right fielder Giancarlo Stanton.   Christopher Morel to 3rd.,R,R,R,NYY,CHC,X,9,fly_ball,0,0,2023,0.45,0.72,0.07,2.49,,,666624,2,2,Top,151.75,97.29,,,624431,,,5.543845098,-135.432817,-4.857389564,4.459154685,27.06108711,-22.47615755,3.21,1.49,243,71.8,30,93.7,2512,6.5,717447,543037,624431,519203,650402,518934,683011,643396,664056,519317,54.02,0.651,0.608,0.9,1,1,0,4,11,1,Cutter,1,0,0,1,0,1,0,1,Standard,Standard,194,-0.027,0.309,,
FF,7/8/2023,97.3,-2.1,6.13,"Cole, Gerrit",666624,543037,walk,ball,,,,,11,Christopher Morel walks.,R,R,R,NYY,CHC,B,,,3,2,2023,-0.56,1.67,-0.84,4.18,,,,2,2,Top,,,,,624431,,,4.673090685,-141.6716069,-3.55288079,-8.635296014,31.46803937,-9.104265574,3.56,1.66,,,,97.6,2407,6.4,717447,543037,624431,519203,650402,518934,683011,643396,664056,519317,54.14,,0.695903,0.7,1,0,0,,10,6,4-Seam Fastball,1,0,0,1,0,1,0,1,Standard,Standard,208,-0.014,0.11,,
FF,7/8/2023,96.9,-2.12,6.09,"Cole, Gerrit",666624,543037,,called_strike,,,,,8,Christopher Morel walks.,R,R,R,NYY,CHC,S,,,3,1,2023,-0.82,1.4,0.18,1.57,,,,2,2,Top,,,,,624431,,,7.988747927,-140.6310692,-9.742225598,-12.66701493,29.72841724,-11.51238642,3.62,1.69,,,,97,2438,6.3,717447,543037,624431,519203,650402,518934,683011,643396,664056,519317,54.17,,,,,,,,10,5,4-Seam Fastball,1,0,0,1,0,1,0,1,Standard,Standard,217,0,-0.036,,
FC,7/8/2023,93.7,-2.36,5.97,"Cole, Gerrit",666624,543037,,ball,,,,,14,Christopher Morel walks.,R,R,R,NYY,CHC,B,,,2,1,2023,0.28,0.65,1.1,2.45,,,,2,2,Top,,,,,624431,,,8.33411752,-136.3930982,-4.908085863,2.051401388,24.93577123,-23.17070185,3.59,1.69,,,,94.4,2547,6.3,717447,543037,624431,519203,650402,518934,683011,643396,664056,519317,54.18,,,,,,,,10,4,Cutter,1,0,0,1,0,1,0,1,Standard,Standard,193,0,0.045,,
FF,7/8/2023,96.9,-1.98,6.15,"Cole, Gerrit",666624,543037,,ball,,,,,14,Christopher Morel walks.,R,R,R,NYY,CHC,B,,,1,1,2023,-0.74,1.31,1.22,1.28,,,,2,2,Top,,,,,624431,,,10.10306751,-140.6063668,-10.40657856,-11.84446071,27.0880699,-12.69552176,3.64,1.71,,,,96.4,2367,5.8,717447,543037,624431,519203,650402,518934,683011,643396,664056,519317,54.67,,,,,,,,10,3,4-Seam Fastball,1,0,0,1,0,1,0,1,Standard,Standard,212,0,0.02,,
CH,7/8/2023,88.4,-2.2,6.02,"Cole, Gerrit",666624,543037,,ball,,,,,13,Christopher Morel walks.,R,R,R,NYY,CHC,B,,,0,1,2023,-1.06,0.85,-0.78,1.05,,,,2,2,Top,,,,,624431,,,5.652738593,-128.5508695,-7.813348548,-12.96412031,25.35292137,-21.28826009,3.62,1.71,,,,88.5,1662,6.3,717447,543037,624431,519203,650402,518934,683011,643396,664056,519317,54.24,,,,,,,,10,2,Changeup,1,0,0,1,0,1,0,1,Standard,Standard,231,0,0.012,,
KC,7/8/2023,82,-2.32,6.19,"Cole, Gerrit",666624,543037,,called_strike,,,,,7,Christopher Morel walks.,R,R,R,NYY,CHC,S,,,0,0,2023,0.79,-1.15,-0.62,2.22,,,,2,2,Top,,,,,624431,,,2.311773486,-119.4854782,-0.207691248,7.116360071,23.76899872,-43.35894531,3.56,1.63,,,,81.3,2809,5.8,717447,543037,624431,519203,650402,518934,683011,643396,664056,519317,54.7,,,,,,,,10,1,Knuckle Curve,1,0,0,1,0,1,0,1,Standard,Standard,39,0,-0.017,,
FF,7/8/2023,95.5,-2.19,6.21,"Cole, Gerrit",641355,543037,field_out,hit_into_play,,,,,12,Cody Bellinger flies out to right fielder Giancarlo Stanton.,R,L,R,NYY,CHC,X,9,fly_ball,0,1,2023,-0.67,1.36,0.91,3.18,,,,1,2,Top,196.96,114.02,,,624431,,,9.566535959,-138.7181044,-5.335293418,-10.76158095,31.17895124,-13.57475341,3.71,1.71,274,88.7,49,94.6,2447,5.9,717447,543037,624431,519203,650402,518934,683011,643396,664056,519317,54.63,0.003,0.003,0,1,0,0,3,9,2,4-Seam Fastball,1,0,0,1,0,1,0,1,Infield shade,Standard,208,0.017,-0.143,,
KC,7/8/2023,81.5,-2.26,6.21,"Cole, Gerrit",641355,543037,,called_strike,,,,,5,Cody Bellinger flies out to right fielder Giancarlo Stanton.,R,L,R,NYY,CHC,S,,,0,0,2023,0.88,-1.25,-0.02,2.93,,,,1,2,Top,,,,,624431,,,3.337586693,-118.5620988,1.655658756,7.557702948,23.89016796,-44.47280838,3.85,1.82,,,,81.3,2834,6.3,717447,543037,624431,519203,650402,518934,683011,643396,664056,519317,54.24,,,,,,,,9,1,Knuckle Curve,1,0,0,1,0,1,0,1,Infield shade,Standard,45,0,-0.026,,
SL,7/8/2023,88,-2.09,6.18,"Cole, Gerrit",673548,543037,field_out,hit_into_play,,,,,9,"Seiya Suzuki grounds out, catcher Jose Trevino to first baseman Anthony Rizzo.",R,R,R,NYY,CHC,X,2,ground_ball,0,1,2023,0.48,0.1,0.81,1.53,,,,0,2,Top,125.73,202.04,,,624431,,,5.977997921,-128.0552932,-5.416724638,4.286202329,22.98576816,-30.21010567,3.01,1.34,0,64.5,-77,87.7,2354,5.8,717447,543037,624431,519203,650402,518934,683011,643396,664056,519317,54.7,0.177,0.171,0,1,0,0,2,8,2,Slider,1,0,0,1,0,1,0,1,Standard,Standard,152,0.024,-0.2,,
FF,7/8/2023,95.2,-2.13,6.19,"Cole, Gerrit",673548,543037,,called_strike,,,,,6,"Seiya Suzuki grounds out, catcher Jose Trevino to first baseman Anthony Rizzo.",R,R,R,NYY,CHC,S,,,0,0,2023,-0.53,1.37,0.73,2.4,,,,0,2,Top,,,,,624431,,,8.656957878,-138.3919635,-7.387582214,-8.635406988,28.04803743,-13.00991902,3.14,1.45,,,,95.1,2375,6.1,717447,543037,624431,519203,650402,518934,683011,643396,664056,519317,54.42,,,,,,,,8,1,4-Seam Fastball,1,0,0,1,0,1,0,1,Standard,Standard,209,0,-0.038,,
SL,7/8/2023,86.7,-2.4,5.95,"Cole, Gerrit",664023,543037,field_out,hit_into_play,,,,,14,Ian Happ flies out to left fielder Isiah Kiner-Falefa.,R,L,R,NYY,CHC,X,7,fly_ball,2,2,2023,0.52,-0.18,0.13,1.29,,,,2,1,Top,56.59,114.26,,,624431,,,4.965520555,-126.202718,-4.630201735,4.707497999,23.50803587,-33.38023691,3.37,1.6,271,86.8,47,86.8,2506,6.1,717447,543037,624431,519203,650402,518934,683011,643396,664056,519317,54.37,0.001,0,0,1,0,0,3,3,5,Slider,0,0,0,0,0,0,0,0,Infield shade,Standard,116,0.01,-0.09,,
FF,7/8/2023,95,-2.22,6.12,"Cole, Gerrit",664023,543037,,foul,,,,,4,Ian Happ flies out to left fielder Isiah Kiner-Falefa.,R,L,R,NYY,CHC,S,,,2,1,2023,-0.44,1.47,-0.6,2.73,,,,2,1,Top,,,,,624431,,,5.24085046,-138.2138783,-6.542508613,-6.77163272,29.80195108,-12.08870615,3.37,1.6,223,83.7,60,95.4,2200,6.4,717447,543037,624431,519203,650402,518934,683011,643396,664056,519317,54.05,,,,,,,,3,4,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,206,0,-0.031,,
FC,7/8/2023,91.9,-2.37,6.16,"Cole, Gerrit",664023,543037,,ball,,,,,12,Ian Happ flies out to left fielder Isiah Kiner-Falefa.,R,L,R,NYY,CHC,B,,,1,1,2023,0.46,0.75,0.96,3.85,,,,2,1,Top,,,,,624431,,,7.400941809,-133.7511341,-1.669077881,4.091814249,27.13462927,-22.96898034,3.54,1.63,,,,91.9,2301,6.1,717447,543037,624431,519203,650402,518934,683011,643396,664056,519317,54.35,,,,,,,,3,3,Cutter,0,0,0,0,0,0,0,0,Infield shade,Standard,190,0,0.02,,
FF,7/8/2023,93,-2.12,6.26,"Cole, Gerrit",664023,543037,,ball,,,,,13,Ian Happ flies out to left fielder Isiah Kiner-Falefa.,R,L,R,NYY,CHC,B,,,0,1,2023,-0.44,1.42,-0.99,2.45,,,,2,1,Top,,,,,624431,,,3.851573329,-135.3045352,-7.1202362,-6.221126097,27.98637298,-13.33117349,3.54,1.63,,,,93,2275,6.2,717447,543037,624431,519203,650402,518934,683011,643396,664056,519317,54.29,,,,,,,,3,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,203,0,0.012,,
FF,7/8/2023,96.4,-2.15,6.21,"Cole, Gerrit",664023,543037,,called_strike,,,,,1,Ian Happ flies out to left fielder Isiah Kiner-Falefa.,R,L,R,NYY,CHC,S,,,0,0,2023,-0.59,1.37,-0.77,3.09,,,,2,1,Top,,,,,624431,,,5.0437202,-140.3074478,-5.878742784,-8.949935988,29.29994516,-12.97962379,3.62,1.74,,,,96.9,2384,6.4,717447,543037,624431,519203,650402,518934,683011,643396,664056,519317,54.11,,,,,,,,3,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,204,0,-0.017,,
